object_id,object_system,object_code
IDFM:monomodalStopPlace:47052,netex_monomodal_stopplace,monomodalStopPlace:47052
IDFM:monomodalStopPlace:47052,netex_zder_quay,412845
IDFM:monomodalStopPlace:47052,netex_zder_quay,473966
IDFM:monomodalStopPlace:47052,netex_zder_quay,473968
IDFM:monomodalStopPlace:47052,netex_zder_quay,monomodalStopPlace:47052
IDFM:monomodalStopPlace:47052,source,FR::monomodalStopPlace:47052:FR1
IDFM:monomodalStopPlace:43246,netex_monomodal_stopplace,monomodalStopPlace:43246
IDFM:monomodalStopPlace:43246,netex_zder_quay,41062
IDFM:monomodalStopPlace:43246,netex_zder_quay,472057
IDFM:monomodalStopPlace:43246,netex_zder_quay,472386
IDFM:monomodalStopPlace:43246,netex_zder_quay,monomodalStopPlace:43246
IDFM:monomodalStopPlace:43246,source,FR::monomodalStopPlace:43246:FR1
IDFM:monomodalStopPlace:47187,netex_monomodal_stopplace,monomodalStopPlace:47187
IDFM:monomodalStopPlace:47187,netex_zder_quay,41035
IDFM:monomodalStopPlace:47187,netex_zder_quay,470682
IDFM:monomodalStopPlace:47187,netex_zder_quay,471267
IDFM:monomodalStopPlace:47187,netex_zder_quay,472675
IDFM:monomodalStopPlace:47187,netex_zder_quay,monomodalStopPlace:47187
IDFM:monomodalStopPlace:47187,source,FR::monomodalStopPlace:47187:FR1
IDFM:monomodalStopPlace:43228,netex_monomodal_stopplace,monomodalStopPlace:43228
IDFM:monomodalStopPlace:43228,netex_zder_quay,412834
IDFM:monomodalStopPlace:43228,netex_zder_quay,473905
IDFM:monomodalStopPlace:43228,netex_zder_quay,473906
IDFM:monomodalStopPlace:43228,netex_zder_quay,479264
IDFM:monomodalStopPlace:43228,netex_zder_quay,monomodalStopPlace:43228
IDFM:monomodalStopPlace:43228,source,FR::monomodalStopPlace:43228:FR1
IDFM:monomodalStopPlace:47955,netex_monomodal_stopplace,monomodalStopPlace:47955
IDFM:monomodalStopPlace:47955,netex_zder_quay,41146
IDFM:monomodalStopPlace:47955,netex_zder_quay,470962
IDFM:monomodalStopPlace:47955,netex_zder_quay,471776
IDFM:monomodalStopPlace:47955,netex_zder_quay,monomodalStopPlace:47955
IDFM:monomodalStopPlace:47955,source,FR::monomodalStopPlace:47955:FR1
IDFM:monomodalStopPlace:473317,netex_monomodal_stopplace,monomodalStopPlace:473317
IDFM:monomodalStopPlace:473317,netex_zder_quay,32653
IDFM:monomodalStopPlace:473317,netex_zder_quay,32654
IDFM:monomodalStopPlace:473317,netex_zder_quay,472525
IDFM:monomodalStopPlace:473317,netex_zder_quay,481029
IDFM:monomodalStopPlace:473317,netex_zder_quay,481030
IDFM:monomodalStopPlace:473317,netex_zder_quay,9264
IDFM:monomodalStopPlace:473317,netex_zder_quay,monomodalStopPlace:473317
IDFM:monomodalStopPlace:473317,source,FR::monomodalStopPlace:473317:FR1
IDFM:monomodalStopPlace:46647,netex_monomodal_stopplace,monomodalStopPlace:46647
IDFM:monomodalStopPlace:46647,netex_zder_quay,41528
IDFM:monomodalStopPlace:46647,netex_zder_quay,471010
IDFM:monomodalStopPlace:46647,netex_zder_quay,473017
IDFM:monomodalStopPlace:46647,netex_zder_quay,monomodalStopPlace:46647
IDFM:monomodalStopPlace:46647,source,FR::monomodalStopPlace:46647:FR1
IDFM:monomodalStopPlace:43111,netex_monomodal_stopplace,monomodalStopPlace:43111
IDFM:monomodalStopPlace:43111,netex_zder_quay,41206
IDFM:monomodalStopPlace:43111,netex_zder_quay,471241
IDFM:monomodalStopPlace:43111,netex_zder_quay,472493
IDFM:monomodalStopPlace:43111,netex_zder_quay,472858
IDFM:monomodalStopPlace:43111,netex_zder_quay,472863
IDFM:monomodalStopPlace:43111,netex_zder_quay,monomodalStopPlace:43111
IDFM:monomodalStopPlace:43111,source,FR::monomodalStopPlace:43111:FR1
IDFM:monomodalStopPlace:43176,netex_monomodal_stopplace,monomodalStopPlace:43176
IDFM:monomodalStopPlace:43176,netex_zder_quay,41011
IDFM:monomodalStopPlace:43176,netex_zder_quay,470857
IDFM:monomodalStopPlace:43176,netex_zder_quay,471103
IDFM:monomodalStopPlace:43176,netex_zder_quay,471454
IDFM:monomodalStopPlace:43176,netex_zder_quay,471540
IDFM:monomodalStopPlace:43176,netex_zder_quay,472870
IDFM:monomodalStopPlace:43176,netex_zder_quay,472972
IDFM:monomodalStopPlace:43176,netex_zder_quay,480227
IDFM:monomodalStopPlace:43176,netex_zder_quay,monomodalStopPlace:43176
IDFM:monomodalStopPlace:43176,source,FR::monomodalStopPlace:43176:FR1
IDFM:monomodalStopPlace:43088,netex_monomodal_stopplace,monomodalStopPlace:43088
IDFM:monomodalStopPlace:43088,netex_zder_quay,41215
IDFM:monomodalStopPlace:43088,netex_zder_quay,471435
IDFM:monomodalStopPlace:43088,netex_zder_quay,472441
IDFM:monomodalStopPlace:43088,netex_zder_quay,472607
IDFM:monomodalStopPlace:43088,netex_zder_quay,472679
IDFM:monomodalStopPlace:43088,netex_zder_quay,monomodalStopPlace:43088
IDFM:monomodalStopPlace:43088,source,FR::monomodalStopPlace:43088:FR1
IDFM:monomodalStopPlace:47937,netex_monomodal_stopplace,monomodalStopPlace:47937
IDFM:monomodalStopPlace:47937,netex_zder_quay,41186
IDFM:monomodalStopPlace:47937,netex_zder_quay,471255
IDFM:monomodalStopPlace:47937,netex_zder_quay,471846
IDFM:monomodalStopPlace:47937,netex_zder_quay,monomodalStopPlace:47937
IDFM:monomodalStopPlace:47937,source,FR::monomodalStopPlace:47937:FR1
IDFM:monomodalStopPlace:43071,netex_monomodal_stopplace,monomodalStopPlace:43071
IDFM:monomodalStopPlace:43071,netex_zder_quay,411410
IDFM:monomodalStopPlace:43071,netex_zder_quay,470950
IDFM:monomodalStopPlace:43071,netex_zder_quay,471113
IDFM:monomodalStopPlace:43071,netex_zder_quay,471766
IDFM:monomodalStopPlace:43071,netex_zder_quay,472589
IDFM:monomodalStopPlace:43071,netex_zder_quay,472815
IDFM:monomodalStopPlace:43071,netex_zder_quay,monomodalStopPlace:43071
IDFM:monomodalStopPlace:43071,source,FR::monomodalStopPlace:43071:FR1
IDFM:monomodalStopPlace:48964,netex_monomodal_stopplace,monomodalStopPlace:48964
IDFM:monomodalStopPlace:48964,netex_zder_quay,41118
IDFM:monomodalStopPlace:48964,netex_zder_quay,470668
IDFM:monomodalStopPlace:48964,netex_zder_quay,471051
IDFM:monomodalStopPlace:48964,netex_zder_quay,471080
IDFM:monomodalStopPlace:48964,netex_zder_quay,monomodalStopPlace:48964
IDFM:monomodalStopPlace:48964,source,FR::monomodalStopPlace:48964:FR1
IDFM:monomodalStopPlace:47486,netex_monomodal_stopplace,monomodalStopPlace:47486
IDFM:monomodalStopPlace:47486,netex_zder_quay,41065
IDFM:monomodalStopPlace:47486,netex_zder_quay,470646
IDFM:monomodalStopPlace:47486,netex_zder_quay,471961
IDFM:monomodalStopPlace:47486,netex_zder_quay,monomodalStopPlace:47486
IDFM:monomodalStopPlace:47486,source,FR::monomodalStopPlace:47486:FR1
IDFM:monomodalStopPlace:47897,netex_monomodal_stopplace,monomodalStopPlace:47897
IDFM:monomodalStopPlace:47897,netex_zder_quay,411368
IDFM:monomodalStopPlace:47897,netex_zder_quay,470994
IDFM:monomodalStopPlace:47897,netex_zder_quay,471703
IDFM:monomodalStopPlace:47897,netex_zder_quay,monomodalStopPlace:47897
IDFM:monomodalStopPlace:47897,source,FR::monomodalStopPlace:47897:FR1
IDFM:monomodalStopPlace:45814,netex_monomodal_stopplace,monomodalStopPlace:45814
IDFM:monomodalStopPlace:45814,netex_zder_quay,41388
IDFM:monomodalStopPlace:45814,netex_zder_quay,471461
IDFM:monomodalStopPlace:45814,netex_zder_quay,472872
IDFM:monomodalStopPlace:45814,netex_zder_quay,monomodalStopPlace:45814
IDFM:monomodalStopPlace:45814,source,FR::monomodalStopPlace:45814:FR1
IDFM:monomodalStopPlace:427872,netex_monomodal_stopplace,monomodalStopPlace:427872
IDFM:monomodalStopPlace:427872,netex_zder_quay,41051
IDFM:monomodalStopPlace:427872,netex_zder_quay,471091
IDFM:monomodalStopPlace:427872,netex_zder_quay,471095
IDFM:monomodalStopPlace:427872,netex_zder_quay,471127
IDFM:monomodalStopPlace:427872,netex_zder_quay,471998
IDFM:monomodalStopPlace:427872,netex_zder_quay,monomodalStopPlace:427872
IDFM:monomodalStopPlace:427872,source,FR::monomodalStopPlace:427872:FR1
IDFM:monomodalStopPlace:473159,netex_monomodal_stopplace,monomodalStopPlace:473159
IDFM:monomodalStopPlace:473159,netex_zder_quay,411425
IDFM:monomodalStopPlace:473159,netex_zder_quay,472400
IDFM:monomodalStopPlace:473159,netex_zder_quay,472457
IDFM:monomodalStopPlace:473159,netex_zder_quay,monomodalStopPlace:473159
IDFM:monomodalStopPlace:473159,source,FR::monomodalStopPlace:473159:FR1
IDFM:monomodalStopPlace:46007,netex_monomodal_stopplace,monomodalStopPlace:46007
IDFM:monomodalStopPlace:46007,netex_zder_quay,412830
IDFM:monomodalStopPlace:46007,netex_zder_quay,473947
IDFM:monomodalStopPlace:46007,netex_zder_quay,473949
IDFM:monomodalStopPlace:46007,netex_zder_quay,monomodalStopPlace:46007
IDFM:monomodalStopPlace:46007,source,FR::monomodalStopPlace:46007:FR1
IDFM:monomodalStopPlace:47943,netex_monomodal_stopplace,monomodalStopPlace:47943
IDFM:monomodalStopPlace:47943,netex_zder_quay,41048
IDFM:monomodalStopPlace:47943,netex_zder_quay,471979
IDFM:monomodalStopPlace:47943,netex_zder_quay,monomodalStopPlace:47943
IDFM:monomodalStopPlace:47943,source,FR::monomodalStopPlace:47943:FR1
IDFM:monomodalStopPlace:47199,netex_monomodal_stopplace,monomodalStopPlace:47199
IDFM:monomodalStopPlace:47199,netex_zder_quay,41047
IDFM:monomodalStopPlace:47199,netex_zder_quay,471086
IDFM:monomodalStopPlace:47199,netex_zder_quay,monomodalStopPlace:47199
IDFM:monomodalStopPlace:47199,source,FR::monomodalStopPlace:47199:FR1
IDFM:monomodalStopPlace:411461,netex_monomodal_stopplace,monomodalStopPlace:411461
IDFM:monomodalStopPlace:411461,netex_zder_quay,411460
IDFM:monomodalStopPlace:411461,netex_zder_quay,471359
IDFM:monomodalStopPlace:411461,netex_zder_quay,471515
IDFM:monomodalStopPlace:411461,netex_zder_quay,472754
IDFM:monomodalStopPlace:411461,netex_zder_quay,472976
IDFM:monomodalStopPlace:411461,netex_zder_quay,monomodalStopPlace:411461
IDFM:monomodalStopPlace:411461,source,FR::monomodalStopPlace:411461:FR1
IDFM:monomodalStopPlace:43211,netex_monomodal_stopplace,monomodalStopPlace:43211
IDFM:monomodalStopPlace:43211,netex_zder_quay,41049
IDFM:monomodalStopPlace:43211,netex_zder_quay,471245
IDFM:monomodalStopPlace:43211,netex_zder_quay,471870
IDFM:monomodalStopPlace:43211,netex_zder_quay,472069
IDFM:monomodalStopPlace:43211,netex_zder_quay,472738
IDFM:monomodalStopPlace:43211,netex_zder_quay,monomodalStopPlace:43211
IDFM:monomodalStopPlace:43211,source,FR::monomodalStopPlace:43211:FR1
IDFM:monomodalStopPlace:58718,netex_monomodal_stopplace,monomodalStopPlace:58718
IDFM:monomodalStopPlace:58718,netex_zder_quay,41127
IDFM:monomodalStopPlace:58718,netex_zder_quay,471272
IDFM:monomodalStopPlace:58718,netex_zder_quay,471498
IDFM:monomodalStopPlace:58718,netex_zder_quay,472516
IDFM:monomodalStopPlace:58718,netex_zder_quay,472796
IDFM:monomodalStopPlace:58718,netex_zder_quay,monomodalStopPlace:58718
IDFM:monomodalStopPlace:58718,source,FR::monomodalStopPlace:58718:FR1
IDFM:monomodalStopPlace:415091,netex_monomodal_stopplace,monomodalStopPlace:415091
IDFM:monomodalStopPlace:415091,netex_zder_quay,41209
IDFM:monomodalStopPlace:415091,netex_zder_quay,471002
IDFM:monomodalStopPlace:415091,netex_zder_quay,473007
IDFM:monomodalStopPlace:415091,netex_zder_quay,monomodalStopPlace:415091
IDFM:monomodalStopPlace:415091,source,FR::monomodalStopPlace:415091:FR1
IDFM:monomodalStopPlace:44877,netex_monomodal_stopplace,monomodalStopPlace:44877
IDFM:monomodalStopPlace:44877,netex_zder_quay,412816
IDFM:monomodalStopPlace:44877,netex_zder_quay,470634
IDFM:monomodalStopPlace:44877,netex_zder_quay,472262
IDFM:monomodalStopPlace:44877,netex_zder_quay,473915
IDFM:monomodalStopPlace:44877,netex_zder_quay,473916
IDFM:monomodalStopPlace:44877,netex_zder_quay,monomodalStopPlace:44877
IDFM:monomodalStopPlace:44877,source,FR::monomodalStopPlace:44877:FR1
IDFM:monomodalStopPlace:43164,netex_monomodal_stopplace,monomodalStopPlace:43164
IDFM:monomodalStopPlace:43164,netex_zder_quay,411402
IDFM:monomodalStopPlace:43164,netex_zder_quay,470619
IDFM:monomodalStopPlace:43164,netex_zder_quay,470649
IDFM:monomodalStopPlace:43164,netex_zder_quay,471674
IDFM:monomodalStopPlace:43164,netex_zder_quay,472831
IDFM:monomodalStopPlace:43164,netex_zder_quay,monomodalStopPlace:43164
IDFM:monomodalStopPlace:43164,source,FR::monomodalStopPlace:43164:FR1
IDFM:monomodalStopPlace:47767,netex_monomodal_stopplace,monomodalStopPlace:47767
IDFM:monomodalStopPlace:47767,netex_zder_quay,41177
IDFM:monomodalStopPlace:47767,netex_zder_quay,471746
IDFM:monomodalStopPlace:47767,netex_zder_quay,472701
IDFM:monomodalStopPlace:47767,netex_zder_quay,monomodalStopPlace:47767
IDFM:monomodalStopPlace:47767,source,FR::monomodalStopPlace:47767:FR1
IDFM:monomodalStopPlace:48489,netex_monomodal_stopplace,monomodalStopPlace:48489
IDFM:monomodalStopPlace:48489,netex_zder_quay,41342
IDFM:monomodalStopPlace:48489,netex_zder_quay,470913
IDFM:monomodalStopPlace:48489,netex_zder_quay,472278
IDFM:monomodalStopPlace:48489,netex_zder_quay,monomodalStopPlace:48489
IDFM:monomodalStopPlace:48489,source,FR::monomodalStopPlace:48489:FR1
IDFM:monomodalStopPlace:47880,netex_monomodal_stopplace,monomodalStopPlace:47880
IDFM:monomodalStopPlace:47880,netex_zder_quay,41182
IDFM:monomodalStopPlace:47880,netex_zder_quay,471635
IDFM:monomodalStopPlace:47880,netex_zder_quay,471931
IDFM:monomodalStopPlace:47880,netex_zder_quay,monomodalStopPlace:47880
IDFM:monomodalStopPlace:47880,source,FR::monomodalStopPlace:47880:FR1
IDFM:monomodalStopPlace:58267,netex_monomodal_stopplace,monomodalStopPlace:58267
IDFM:monomodalStopPlace:58267,netex_zder_quay,41021
IDFM:monomodalStopPlace:58267,netex_zder_quay,471827
IDFM:monomodalStopPlace:58267,netex_zder_quay,472632
IDFM:monomodalStopPlace:58267,netex_zder_quay,monomodalStopPlace:58267
IDFM:monomodalStopPlace:58267,source,FR::monomodalStopPlace:58267:FR1
IDFM:monomodalStopPlace:43076,netex_monomodal_stopplace,monomodalStopPlace:43076
IDFM:monomodalStopPlace:43076,netex_zder_quay,41307
IDFM:monomodalStopPlace:43076,netex_zder_quay,472230
IDFM:monomodalStopPlace:43076,netex_zder_quay,472282
IDFM:monomodalStopPlace:43076,netex_zder_quay,480228
IDFM:monomodalStopPlace:43076,netex_zder_quay,monomodalStopPlace:43076
IDFM:monomodalStopPlace:43076,source,FR::monomodalStopPlace:43076:FR1
IDFM:monomodalStopPlace:47046,netex_monomodal_stopplace,monomodalStopPlace:47046
IDFM:monomodalStopPlace:47046,netex_zder_quay,412850
IDFM:monomodalStopPlace:47046,netex_zder_quay,473940
IDFM:monomodalStopPlace:47046,netex_zder_quay,473942
IDFM:monomodalStopPlace:47046,netex_zder_quay,monomodalStopPlace:47046
IDFM:monomodalStopPlace:47046,source,FR::monomodalStopPlace:47046:FR1
IDFM:monomodalStopPlace:46689,netex_monomodal_stopplace,monomodalStopPlace:46689
IDFM:monomodalStopPlace:46689,netex_zder_quay,41192
IDFM:monomodalStopPlace:46689,netex_zder_quay,472236
IDFM:monomodalStopPlace:46689,netex_zder_quay,473014
IDFM:monomodalStopPlace:46689,netex_zder_quay,monomodalStopPlace:46689
IDFM:monomodalStopPlace:46689,source,FR::monomodalStopPlace:46689:FR1
IDFM:monomodalStopPlace:45850,netex_monomodal_stopplace,monomodalStopPlace:45850
IDFM:monomodalStopPlace:45850,netex_zder_quay,41347
IDFM:monomodalStopPlace:45850,netex_zder_quay,472200
IDFM:monomodalStopPlace:45850,netex_zder_quay,472534
IDFM:monomodalStopPlace:45850,netex_zder_quay,monomodalStopPlace:45850
IDFM:monomodalStopPlace:45850,source,FR::monomodalStopPlace:45850:FR1
IDFM:monomodalStopPlace:43105,netex_monomodal_stopplace,monomodalStopPlace:43105
IDFM:monomodalStopPlace:43105,netex_zder_quay,41086
IDFM:monomodalStopPlace:43105,netex_zder_quay,470864
IDFM:monomodalStopPlace:43105,netex_zder_quay,471069
IDFM:monomodalStopPlace:43105,netex_zder_quay,monomodalStopPlace:43105
IDFM:monomodalStopPlace:43105,source,FR::monomodalStopPlace:43105:FR1
IDFM:monomodalStopPlace:411396,netex_monomodal_stopplace,monomodalStopPlace:411396
IDFM:monomodalStopPlace:411396,netex_zder_quay,411395
IDFM:monomodalStopPlace:411396,netex_zder_quay,471748
IDFM:monomodalStopPlace:411396,netex_zder_quay,472271
IDFM:monomodalStopPlace:411396,netex_zder_quay,472290
IDFM:monomodalStopPlace:411396,netex_zder_quay,monomodalStopPlace:411396
IDFM:monomodalStopPlace:411396,source,FR::monomodalStopPlace:411396:FR1
IDFM:monomodalStopPlace:43146,netex_monomodal_stopplace,monomodalStopPlace:43146
IDFM:monomodalStopPlace:43146,netex_zder_quay,40946
IDFM:monomodalStopPlace:43146,netex_zder_quay,473928
IDFM:monomodalStopPlace:43146,netex_zder_quay,473929
IDFM:monomodalStopPlace:43146,netex_zder_quay,473938
IDFM:monomodalStopPlace:43146,netex_zder_quay,473939
IDFM:monomodalStopPlace:43146,netex_zder_quay,monomodalStopPlace:43146
IDFM:monomodalStopPlace:43146,source,FR::monomodalStopPlace:43146:FR1
IDFM:monomodalStopPlace:47925,netex_monomodal_stopplace,monomodalStopPlace:47925
IDFM:monomodalStopPlace:47925,netex_zder_quay,41320
IDFM:monomodalStopPlace:47925,netex_zder_quay,472770
IDFM:monomodalStopPlace:47925,netex_zder_quay,472810
IDFM:monomodalStopPlace:47925,netex_zder_quay,monomodalStopPlace:47925
IDFM:monomodalStopPlace:47925,source,FR::monomodalStopPlace:47925:FR1
IDFM:monomodalStopPlace:43216,netex_monomodal_stopplace,monomodalStopPlace:43216
IDFM:monomodalStopPlace:43216,netex_zder_quay,41175
IDFM:monomodalStopPlace:43216,netex_zder_quay,471026
IDFM:monomodalStopPlace:43216,netex_zder_quay,471037
IDFM:monomodalStopPlace:43216,netex_zder_quay,monomodalStopPlace:43216
IDFM:monomodalStopPlace:43216,source,FR::monomodalStopPlace:43216:FR1
IDFM:monomodalStopPlace:47967,netex_monomodal_stopplace,monomodalStopPlace:47967
IDFM:monomodalStopPlace:47967,netex_zder_quay,41385
IDFM:monomodalStopPlace:47967,netex_zder_quay,472809
IDFM:monomodalStopPlace:47967,netex_zder_quay,472911
IDFM:monomodalStopPlace:47967,netex_zder_quay,monomodalStopPlace:47967
IDFM:monomodalStopPlace:47967,source,FR::monomodalStopPlace:47967:FR1
IDFM:monomodalStopPlace:47950,netex_monomodal_stopplace,monomodalStopPlace:47950
IDFM:monomodalStopPlace:47950,netex_zder_quay,41323
IDFM:monomodalStopPlace:47950,netex_zder_quay,471838
IDFM:monomodalStopPlace:47950,netex_zder_quay,472049
IDFM:monomodalStopPlace:47950,netex_zder_quay,monomodalStopPlace:47950
IDFM:monomodalStopPlace:47950,source,FR::monomodalStopPlace:47950:FR1
IDFM:monomodalStopPlace:43117,netex_monomodal_stopplace,monomodalStopPlace:43117
IDFM:monomodalStopPlace:43117,netex_zder_quay,41050
IDFM:monomodalStopPlace:43117,netex_zder_quay,470982
IDFM:monomodalStopPlace:43117,netex_zder_quay,471311
IDFM:monomodalStopPlace:43117,netex_zder_quay,472559
IDFM:monomodalStopPlace:43117,netex_zder_quay,monomodalStopPlace:43117
IDFM:monomodalStopPlace:43117,source,FR::monomodalStopPlace:43117:FR1
IDFM:monomodalStopPlace:47907,netex_monomodal_stopplace,monomodalStopPlace:47907
IDFM:monomodalStopPlace:47907,netex_zder_quay,41326
IDFM:monomodalStopPlace:47907,netex_zder_quay,472171
IDFM:monomodalStopPlace:47907,netex_zder_quay,472299
IDFM:monomodalStopPlace:47907,netex_zder_quay,472867
IDFM:monomodalStopPlace:47907,netex_zder_quay,480223
IDFM:monomodalStopPlace:47907,netex_zder_quay,monomodalStopPlace:47907
IDFM:monomodalStopPlace:47907,source,FR::monomodalStopPlace:47907:FR1
IDFM:monomodalStopPlace:47181,netex_monomodal_stopplace,monomodalStopPlace:47181
IDFM:monomodalStopPlace:47181,netex_zder_quay,41041
IDFM:monomodalStopPlace:47181,netex_zder_quay,471395
IDFM:monomodalStopPlace:47181,netex_zder_quay,472279
IDFM:monomodalStopPlace:47181,netex_zder_quay,monomodalStopPlace:47181
IDFM:monomodalStopPlace:47181,source,FR::monomodalStopPlace:47181:FR1
IDFM:monomodalStopPlace:44201,netex_monomodal_stopplace,monomodalStopPlace:44201
IDFM:monomodalStopPlace:44201,netex_zder_quay,41012
IDFM:monomodalStopPlace:44201,netex_zder_quay,471015
IDFM:monomodalStopPlace:44201,netex_zder_quay,471749
IDFM:monomodalStopPlace:44201,netex_zder_quay,472317
IDFM:monomodalStopPlace:44201,netex_zder_quay,472591
IDFM:monomodalStopPlace:44201,netex_zder_quay,472656
IDFM:monomodalStopPlace:44201,netex_zder_quay,472744
IDFM:monomodalStopPlace:44201,netex_zder_quay,472746
IDFM:monomodalStopPlace:44201,netex_zder_quay,472805
IDFM:monomodalStopPlace:44201,netex_zder_quay,monomodalStopPlace:44201
IDFM:monomodalStopPlace:44201,source,FR::monomodalStopPlace:44201:FR1
IDFM:monomodalStopPlace:473875,netex_monomodal_stopplace,monomodalStopPlace:473875
IDFM:monomodalStopPlace:473875,netex_zder_quay,412808
IDFM:monomodalStopPlace:473875,netex_zder_quay,473919
IDFM:monomodalStopPlace:473875,netex_zder_quay,473920
IDFM:monomodalStopPlace:473875,netex_zder_quay,monomodalStopPlace:473875
IDFM:monomodalStopPlace:473875,source,FR::monomodalStopPlace:473875:FR1
IDFM:monomodalStopPlace:411443,netex_monomodal_stopplace,monomodalStopPlace:411443
IDFM:monomodalStopPlace:411443,netex_zder_quay,411442
IDFM:monomodalStopPlace:411443,netex_zder_quay,470862
IDFM:monomodalStopPlace:411443,netex_zder_quay,472529
IDFM:monomodalStopPlace:411443,netex_zder_quay,472579
IDFM:monomodalStopPlace:411443,netex_zder_quay,monomodalStopPlace:411443
IDFM:monomodalStopPlace:411443,source,FR::monomodalStopPlace:411443:FR1
IDFM:monomodalStopPlace:46847,netex_monomodal_stopplace,monomodalStopPlace:46847
IDFM:monomodalStopPlace:46847,netex_zder_quay,41253
IDFM:monomodalStopPlace:46847,netex_zder_quay,470968
IDFM:monomodalStopPlace:46847,netex_zder_quay,472428
IDFM:monomodalStopPlace:46847,netex_zder_quay,monomodalStopPlace:46847
IDFM:monomodalStopPlace:46847,source,FR::monomodalStopPlace:46847:FR1
IDFM:monomodalStopPlace:43234,netex_monomodal_stopplace,monomodalStopPlace:43234
IDFM:monomodalStopPlace:43234,netex_zder_quay,412718
IDFM:monomodalStopPlace:43234,netex_zder_quay,473900
IDFM:monomodalStopPlace:43234,netex_zder_quay,473913
IDFM:monomodalStopPlace:43234,netex_zder_quay,monomodalStopPlace:43234
IDFM:monomodalStopPlace:43234,source,FR::monomodalStopPlace:43234:FR1
IDFM:monomodalStopPlace:470549,netex_monomodal_stopplace,monomodalStopPlace:470549
IDFM:monomodalStopPlace:470549,netex_zder_quay,40951
IDFM:monomodalStopPlace:470549,netex_zder_quay,470974
IDFM:monomodalStopPlace:470549,netex_zder_quay,472137
IDFM:monomodalStopPlace:470549,netex_zder_quay,472283
IDFM:monomodalStopPlace:470549,netex_zder_quay,473934
IDFM:monomodalStopPlace:470549,netex_zder_quay,473935
IDFM:monomodalStopPlace:470549,netex_zder_quay,473936
IDFM:monomodalStopPlace:470549,netex_zder_quay,473937
IDFM:monomodalStopPlace:470549,netex_zder_quay,484165
IDFM:monomodalStopPlace:470549,netex_zder_quay,484166
IDFM:monomodalStopPlace:470549,netex_zder_quay,monomodalStopPlace:470549
IDFM:monomodalStopPlace:470549,source,FR::monomodalStopPlace:470549:FR1
IDFM:monomodalStopPlace:43094,netex_monomodal_stopplace,monomodalStopPlace:43094
IDFM:monomodalStopPlace:43094,netex_zder_quay,412802
IDFM:monomodalStopPlace:43094,netex_zder_quay,473984
IDFM:monomodalStopPlace:43094,netex_zder_quay,473987
IDFM:monomodalStopPlace:43094,netex_zder_quay,473988
IDFM:monomodalStopPlace:43094,netex_zder_quay,monomodalStopPlace:43094
IDFM:monomodalStopPlace:43094,source,FR::monomodalStopPlace:43094:FR1
IDFM:monomodalStopPlace:43123,netex_monomodal_stopplace,monomodalStopPlace:43123
IDFM:monomodalStopPlace:43123,netex_zder_quay,41379
IDFM:monomodalStopPlace:43123,netex_zder_quay,470856
IDFM:monomodalStopPlace:43123,netex_zder_quay,471488
IDFM:monomodalStopPlace:43123,netex_zder_quay,monomodalStopPlace:43123
IDFM:monomodalStopPlace:43123,source,FR::monomodalStopPlace:43123:FR1
IDFM:monomodalStopPlace:411332,netex_monomodal_stopplace,monomodalStopPlace:411332
IDFM:monomodalStopPlace:411332,netex_zder_quay,411331
IDFM:monomodalStopPlace:411332,netex_zder_quay,471512
IDFM:monomodalStopPlace:411332,netex_zder_quay,472426
IDFM:monomodalStopPlace:411332,netex_zder_quay,monomodalStopPlace:411332
IDFM:monomodalStopPlace:411332,source,FR::monomodalStopPlace:411332:FR1
IDFM:monomodalStopPlace:47962,netex_monomodal_stopplace,monomodalStopPlace:47962
IDFM:monomodalStopPlace:47962,netex_zder_quay,41060
IDFM:monomodalStopPlace:47962,netex_zder_quay,472185
IDFM:monomodalStopPlace:47962,netex_zder_quay,472274
IDFM:monomodalStopPlace:47962,netex_zder_quay,monomodalStopPlace:47962
IDFM:monomodalStopPlace:47962,source,FR::monomodalStopPlace:47962:FR1
IDFM:monomodalStopPlace:47874,netex_monomodal_stopplace,monomodalStopPlace:47874
IDFM:monomodalStopPlace:47874,netex_zder_quay,411359
IDFM:monomodalStopPlace:47874,netex_zder_quay,471154
IDFM:monomodalStopPlace:47874,netex_zder_quay,471599
IDFM:monomodalStopPlace:47874,netex_zder_quay,471609
IDFM:monomodalStopPlace:47874,netex_zder_quay,471620
IDFM:monomodalStopPlace:47874,netex_zder_quay,471624
IDFM:monomodalStopPlace:47874,netex_zder_quay,480208
IDFM:monomodalStopPlace:47874,netex_zder_quay,monomodalStopPlace:47874
IDFM:monomodalStopPlace:47874,source,FR::monomodalStopPlace:47874:FR1
IDFM:monomodalStopPlace:47948,netex_monomodal_stopplace,monomodalStopPlace:47948
IDFM:monomodalStopPlace:47948,netex_zder_quay,41341
IDFM:monomodalStopPlace:47948,netex_zder_quay,471235
IDFM:monomodalStopPlace:47948,netex_zder_quay,471999
IDFM:monomodalStopPlace:47948,netex_zder_quay,monomodalStopPlace:47948
IDFM:monomodalStopPlace:47948,source,FR::monomodalStopPlace:47948:FR1
IDFM:monomodalStopPlace:43235,netex_monomodal_stopplace,monomodalStopPlace:43235
IDFM:monomodalStopPlace:43235,netex_zder_quay,41226
IDFM:monomodalStopPlace:43235,netex_zder_quay,471229
IDFM:monomodalStopPlace:43235,netex_zder_quay,472553
IDFM:monomodalStopPlace:43235,netex_zder_quay,472843
